LOC_ID,Trap_ID,Area,Session,Station_ID,Year,Setup Date,Take Down Date,Camera Trype,Lure,X_Coord,Y_Coord,x_Coord (m),y_Coord (m),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,No. of Active days,,LURE TYPE,HABITAT,TERRAIN,Habitat_2,Terrain_2
29,125,Shimshal,3,KN_237A,2011,3-Oct-11,13-Oct-11,Reconyx,yes,75.45405,36.3263,540753,4020237,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,SKUNK+,open,,pasture,ridge
30,126,Shimshal,3,KN_237B,2011,3-Oct-11,13-Oct-11,Reconyx,yes,75.45942,36.32962,541234,4020607,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,CASTOR+,open,,pasture,draw/ridge
31,127,Shimshal,3,KN_238A,2011,2-Oct-11,12-Oct-11,Reconyx,yes,75.52049,36.33451,546712,4021177,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,SKUNK+,scrubs,,scrub,cliff base
32,128,Shimshal,3,KN_238B,2011,2-Oct-11,12-Oct-11,Reconyx,no,75.51871,36.3405,546548,4021841,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,None,Wooded,,forest,ridge
33,129,Shimshal,3,KN_252A,2011,2-Oct-11,12-Oct-11,Reconyx,yes,75.4853,36.28944,543579,4016162,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,CASTOR+,open,,pasture,draw
34,130,Shimshal,3,KN_252B,2011,2-Oct-11,12-Oct-11,Reconyx,no,75.48519,36.31058,543557,4018506,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,none,open,,pasture,valley
35,131,Shimshal,3,KN_267A,2011,2-Oct-11,12-Oct-11,Reconyx,yes,75.48718,36.25136,543769,4011939,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,CASTOR+,open,,pasture,draw
36,132,Shimshal,3,KN_267B,2011,2-Oct-11,12-Oct-11,Reconyx,yes,75.48576,36.26857,543632,4013847,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,SKUNK+,open,,pasture,draw
1,133,Misger,4,MC2A_NFR18,2013,14-May-13,13-Jun-13,Reconyx,yes,74.78149,36.8088,480509,4073685,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,CLIFF BASE,pasture,cliff base
2,134,Misger,4,MC2B_SLF10,2013,14-May-13,13-Jun-13,Reconyx,yes,74.78722,36.82613,481025,4075606,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,FOREST,RIDGE,FOREST,RIDGE
3,135,Misger,4,MC2C_NFR23,2013,14-May-13,13-Jun-13,Reconyx,yes,74.78814,36.84241,481111,4077412,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,PLATEAU,PASTURE,PLATEAU
4,136,Misger,4,MC2D_NFR29,2013,14-May-13,13-Jun-13,Reconyx,yes,74.79585,36.85646,481801,4078969,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,BARREN,CLIFF BASE,BARREN,CLIFF BASE
5,137,Misger,4,MC2E_NFR35,2013,15-May-13,14-Jun-13,Reconyx,yes,74.73405,36.80002,476275,4072721,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
6,138,Misger,4,MC2F_NFR19,2013,15-May-13,14-Jun-13,Reconyx,yes,74.76214,36.77954,478775,4070443,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
7,139,Misger,4,MC2G_SLF09,2013,15-May-13,14-Jun-13,Reconyx,yes,74.78631,36.76052,480927,4068328,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
8,140,Misger,4,MC3A_SLF03,2013,11-May-13,13-Jun-13,Reconyx,yes,74.70753,36.837,473922,4076830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,SKUNK + FISH OIL,BARREN,VALLEY,BARREN,VALLEY
9,141,Misger,4,MC3B_NFR39,2013,11-May-13,10-Jun-13,Reconyx,yes,74.70451,36.85162,473657,4078453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,SCRUB,CLIFF BASE,SCRUB,CLIFF BASE
10,142,Misger,4,MC3C_NFR21,2013,11-May-13,14-Jun-13,Reconyx,yes,74.71394,36.87069,474504,4080566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,SKUNK + FISH OIL,SCRUB,CLIFF BASE,SCRUB,CLIFF BASE
11,143,Misger,4,MC3D_SLF11,2013,11-May-13,14-Jun-13,Reconyx,yes,74.71526,36.88646,474627,4082315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,SKUNK + FISH OIL,FOREST,VALLEY,FOREST,VALLEY
12,144,Misger,4,MC3E_NFR01,2013,11-May-13,10-Jun-13,Reconyx,yes,74.7105,36.90044,474208,4083867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,PASTURE,CLIFF BASE,PASTURE,CLIFF BASE
13,145,Misger,4,MC3F_NFR09,2013,11-May-13,10-Jun-13,Reconyx,yes,74.72053,36.91162,475105,4085105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,BARREN,CLIFF BASE,BARREN,CLIFF BASE
14,146,Misger,4,MC3G_NFR14,2013,11-May-13,10-Jun-13,Reconyx,yes,74.71799,36.92232,474882,4086292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,CLIFF BASE,PASTURE,CLIFF BASE
15,147,Misger,4,MC4A_NFR34,2013,12-May-13,11-Jun-13,Reconyx,yes,74.74845,36.94381,477602,4088669,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,FOREST,RIDGE,FOREST,RIDGE
16,148,Misger,4,MC4B_NFR02,2013,12-May-13,11-Jun-13,Reconyx,yes,74.76928,36.95195,479459,4089567,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,CLIFF BASE,PASTURE,CLIFF BASE
17,149,Misger,4,MC4C_SLF01,2013,12-May-13,11-Jun-13,Reconyx,yes,74.78085,36.96859,480493,4091410,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,CLIFF BASE,PASTURE,CLIFF BASE
18,150,Misger,4,MC4D_SLF06,2013,12-May-13,11-Jun-13,Reconyx,yes,74.79263,36.9854,481545,4093273,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
19,151,Misger,4,MC4E_SLF16,2013,12-May-13,11-Jun-13,Reconyx,yes,74.8052,37.00045,482668,4094940,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,BARREN,VALLEY,BARREN,VALLEY
20,152,Misger,4,MC4F_NFR17,2013,12-May-13,11-Jun-13,Reconyx,yes,74.83301,37.00546,485143,4095491,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,SKUNK + FISH OIL,BARREN,CLIFF BASE,BARREN,CLIFF BASE
21,153,Misger,4,MC5A_NFR04,2013,12-May-13,13-Jun-13,Reconyx,yes,74.72195,36.95048,475244,4089415,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
22,154,Misger,4,MC5B_NFR16,2013,12-May-13,13-Jun-13,Reconyx,yes,74.71622,36.96556,474739,4091089,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,SKUNK + FISH OIL,PASTURE,CLIFF BASE,PASTURE,CLIFF BASE
23,155,Misger,4,MC5C_NFR03,2013,12-May-13,13-Jun-13,Reconyx,yes,74.70471,36.97602,473718,4092253,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,SKUNK + FISH OIL,BARREN,VALLEY,BARREN,VALLEY
24,156,Misger,4,MC5D_NFR13,2013,12-May-13,13-Jun-13,Reconyx,yes,74.6964,36.98792,472983,4093575,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
25,157,Misger,4,MC5E_NFR38,2013,12-May-13,11-Jun-13,Reconyx,yes,74.68806,36.99992,472245,4094909,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,PLATEAU,PASTURE,PLATEAU
26,158,Misger,4,MC5F_NFR30,2013,12-May-13,11-Jun-13,Reconyx,yes,74.68369,37.01292,471861,4096352,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
27,159,Misger,4,MC5G_SLF14,2013,12-May-13,11-Jun-13,Reconyx,yes,74.68011,37.02819,471548,4098047,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
28,160,Misger,4,MC5H_NFR24,2013,14-May-13,13-Jun-13,Reconyx,yes,74.72395,36.93643,475418,4087856,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,SCRUB,CLIFF BASE,SCRUB,CLIFF BASE
29,161,Misger,4,MC5I_NFR25,2013,13-May-13,12-Jun-13,Reconyx,yes,74.72969,36.93373,475928,4087555,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,FOREST,VALLEY,FOREST,VALLEY
30,162,Misger,4,MC6A_NFR31,2013,13-May-13,12-Jun-13,Reconyx,yes,74.6583,37.03456,469611,4098761,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,PLATEAU,PASTURE,PLATEAU
31,163,Misger,4,MC6B_NFR10,2013,13-May-13,12-Jun-13,Reconyx,yes,74.63863,37.03005,467859,4098267,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
32,164,Misger,4,MC6C_NFR11,2013,13-May-13,12-Jun-13,Reconyx,yes,74.61982,37.02326,466183,4097520,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,SADDLE,PASTURE,SADDLE
33,165,Misger,4,MC6D_SLF02,2013,13-May-13,12-Jun-13,Reconyx,yes,74.59418,37.01742,463900,4096882,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
34,166,Misger,4,MC6E_NFR32,2013,13-May-13,12-Jun-13,Reconyx,yes,74.67446,37.04032,471050,4099395,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
35,167,Misger,4,MC6F_NFR15,2013,13-May-13,12-Jun-13,Reconyx,yes,74.67966,37.05367,471517,4100874,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,RIDGE,PASTURE,RIDGE
36,168,Misger,4,MC7A_NFR12,2013,11-May-13,10-Jun-13,Reconyx,yes,74.63108,36.85954,467115,4079354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,PASTURE,CLIFF BASE,PASTURE,CLIFF BASE
37,169,Misger,4,MC7B_SLF19,2013,11-May-13,10-Jun-13,Reconyx,yes,74.64184,36.88707,468085,4082405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
38,170,Misger,4,MC7C_SLF15,2013,11-May-13,10-Jun-13,Reconyx,yes,74.63906,36.87269,467831,4080810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
39,171,Misger,4,MC8A_NFR08,2013,11-May-13,10-Jun-12,Reconyx,yes,74.67432,36.83222,470959,4076310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,SCRUB,DRAW,SCRUB,DRAW
40,172,Misger,4,MC8B_SLF19,2013,11-May-13,10-Jun-13,Reconyx,yes,74.64772,36.84322,468591,4077538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
41,173,Misger,4,MC8C_NFR06,2013,12-May-13,13-Jun-13,Reconyx,yes,74.61485,36.86359,465670,4079809,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
42,174,Misger,4,MC8D_NFR33,2013,12-May-13,11-Jun-13,Reconyx,yes,74.59528,36.87238,463929,4080792,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
43,175,Misger,4,MC8E_NFR05,2013,12-May-13,11-Jun-13,Reconyx,yes,74.57462,36.87986,462092,4081629,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,SCRUB,RIDGE,SCRUB,RIDGE
44,176,Misger,4,MC8F_SLF18,2013,12-May-13,11-Jun-13,Reconyx,yes,74.56599,36.88337,461324,4082022,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,SCRUB,VALLEY,SCRUB,VALLEY
45,177,Misger,4,MC8G_NFR27,2013,12-May-13,11-Jun-13,Reconyx,yes,74.54875,36.89253,459793,4083046,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,SCRUB,VALLEY,SCRUB,VALLEY
46,178,Misger,4,MC8H_SLF07,2013,12-May-13,12-Jun-13,Reconyx,yes,74.5302,36.90295,458146,4084209,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,SKUNK + FISH OIL,PASTURE,SADDLE,PASTURE,SADDLE
47,179,Misger,4,MC8I_NFR40,2013,12-May-13,12-Jun-13,Reconyx,yes,74.51588,36.90921,456874,4084910,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,SKUNK + FISH OIL,PASTURE,VALLEY,PASTURE,VALLEY
48,180,Misger,4,MC8J_NFR21,2013,12-May-13,12-Jun-13,Reconyx,yes,74.50198,36.91915,455641,4086019,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,SKUNK + FISH OIL,PASTURE,DRAW,PASTURE,DRAW
49,181,Misger,4,MC8K_NFR22,2013,12-May-13,12-Jun-13,Reconyx,yes,74.51136,36.91705,456475,4085782,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,SKUNK + FISH OIL,FOREST,CLIFF BASE,FOREST,CLIFF BASE
50,182,Misger,4,MC8L_SLF13,2013,13-May-13,12-Jun-13,Reconyx,yes,74.46889,36.93579,452704,4087881,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,SKUNK + FISH OIL,BARREN,CLIFF BASE,BARREN,CLIFF BASE
